# Only Scattering events that has return times
# All data corresponds to the unified Phase=Time*angfreq. KE is unit of Up. A and P are unit of A0 and all are at the polarization axis. dt=0.01au
# BornPhase	ReturnPhaser	KE_scatter	KE_backscatter	A_birth	A_scatter	P_scatter	P_backscatter
2.813992652104553294e+00 3.800388798252767319e+00 4.872665159527936329e-02 8.055414560888214393e-01 -9.468173209713901528e-01 -7.907297628585165938e-01 -1.560875581128735590e-01 -6.346422047456430349e-01
2.814144529946311479e+00 3.800080046846307624e+00 4.863921303862300122e-02 8.063770633771115692e-01 -9.468661800268506346e-01 -7.909187320858487302e-01 -1.559474479410019043e-01 -6.349712841448468259e-01
2.814296407788070553e+00 3.799771217899829079e+00 4.855185682303733707e-02 8.072130172028288975e-01 -9.469150172410640831e-01 -7.911076733463725530e-01 -1.558073438946915301e-01 -6.353003294516810229e-01
2.814448285629829183e+00 3.799462396118783669e+00 4.846461523319851167e-02 8.080490536912078303e-01 -9.469638326129035111e-01 -7.912965347735716470e-01 -1.556672978393318640e-01 -6.356292369342397830e-01
2.814600163471587813e+00 3.799153579220676313e+00 4.837748731102335664e-02 8.088851793336846452e-01 -9.470126261412429303e-01 -7.914853177497206405e-01 -1.555273083915222898e-01 -6.359580093581983506e-01
2.814752041313346442e+00 3.798844767203072514e+00 4.829047296875942086e-02 8.097213935344312885e-01 -9.470613978249569076e-01 -7.916740222618832146e-01 -1.553873755630736930e-01 -6.362866466988095215e-01
2.814903919155105072e+00 3.798535960063547545e+00 4.820357211866638930e-02 8.105576956977089687e-01 -9.471101476629204541e-01 -7.918626482971232727e-01 -1.552474993657971813e-01 -6.366151489313260914e-01
2.815055796996863702e+00 3.798227157799688669e+00 4.811678467301662432e-02 8.113940852278637150e-01 -9.471588756540090248e-01 -7.920511958425041632e-01 -1.551076798115048616e-01 -6.369435160309993016e-01
2.815207674838622776e+00 3.797918360409078709e+00 4.803011054408932307e-02 8.122305615293753389e-01 -9.472075817970987410e-01 -7.922396648850983381e-01 -1.549679169120004030e-01 -6.372717479730979351e-01
2.815359552680380961e+00 3.797609567889302262e+00 4.794354964417242571e-02 8.130671240068408911e-01 -9.472562660910658350e-01 -7.924280554119838005e-01 -1.548282106790820345e-01 -6.375998447329017660e-01
2.815511430522139591e+00 3.797300780237923945e+00 4.785710188555532263e-02 8.139037720650380558e-01 -9.473049285347875381e-01 -7.926163674102568724e-01 -1.546885611245306658e-01 -6.379278062857262066e-01
2.815663308363898665e+00 3.796991997452500378e+00 4.777076718053261534e-02 8.147405051088928429e-01 -9.473535691271414150e-01 -7.928046008670255329e-01 -1.545489682601158821e-01 -6.382556326069096508e-01
2.815815186205657294e+00 3.796683219530577080e+00 4.768454544140315887e-02 8.155773225434881368e-01 -9.474021878670051411e-01 -7.929927557694108620e-01 -1.544094320975942791e-01 -6.385833236718165828e-01
2.815967064047415480e+00 3.796374446469672481e+00 4.759843658046470499e-02 8.164142237741109920e-01 -9.474507847532575022e-01 -7.931808321045568100e-01 -1.542699526487006922e-01 -6.389108794558561177e-01
2.816118941889174554e+00 3.796065678267272592e+00 4.751244051001140417e-02 8.172512082062731720e-01 -9.474993597847776172e-01 -7.933688298596336397e-01 -1.541305299251439775e-01 -6.392382999344896621e-01
2.816270819730933184e+00 3.795756914920850100e+00 4.742655714234106368e-02 8.180882752456507534e-01 -9.475479129604447159e-01 -7.935567490218260467e-01 -1.539911639386186692e-01 -6.395655850832073774e-01
2.816422697572691813e+00 3.795448156427840836e+00 4.734078638974701519e-02 8.189254242981556242e-01 -9.475964442791390274e-01 -7.937445895783473704e-01 -1.538518547007916570e-01 -6.398927348775557133e-01
2.816574575414450443e+00 3.795139402785658866e+00 4.725512816452329817e-02 8.197626547698914079e-01 -9.476449537397410028e-01 -7.939323515164306011e-01 -1.537126022233104017e-01 -6.402197492931201994e-01
2.816726453256209073e+00 3.794830653991666303e+00 4.716958237895366862e-02 8.205999660672472773e-01 -9.476934413411317593e-01 -7.941200348233468098e-01 -1.535734065177849494e-01 -6.405466283055618604e-01
2.816878331097967703e+00 3.794521910043215485e+00 4.708414894532752387e-02 8.214373575967658381e-01 -9.477419070821927471e-01 -7.943076394863790579e-01 -1.534342675958136892e-01 -6.408733718905653687e-01
2.817030208939726332e+00 3.794213170937606794e+00 4.699882777592449129e-02 8.222748287652739130e-01 -9.477903509618060829e-01 -7.944951654928480433e-01 -1.532951854689580395e-01 -6.411999800238900038e-01
2.817182086781484962e+00 3.793904436672120628e+00 4.691361878302578031e-02 8.231123789797878398e-01 -9.478387729788542160e-01 -7.946826128300933378e-01 -1.531561601487608781e-01 -6.415264526813324597e-01
2.817333964623243592e+00 3.793595707243986759e+00 4.682852187890398921e-02 8.239500076476015122e-01 -9.478871731322203731e-01 -7.948699814854907064e-01 -1.530171916467296667e-01 -6.418527898387610398e-01
2.817485842465002222e+00 3.793286982650415418e+00 4.674353697583365913e-02 8.247877141761978947e-01 -9.479355514207880029e-01 -7.950572714464344548e-01 -1.528782799743535481e-01 -6.421789914720809067e-01
2.817637720306761295e+00 3.792978262888577312e+00 4.665866398608469606e-02 8.256254979733064214e-01 -9.479839078434412203e-01 -7.952444827003487537e-01 -1.527394251430924665e-01 -6.425050575572562872e-01
2.817789598148519925e+00 3.792669547955617837e+00 4.657390282192757497e-02 8.264633584468595862e-01 -9.480322423990644731e-01 -7.954316152346789792e-01 -1.526006271643854939e-01 -6.428309880702934853e-01
2.817941475990278111e+00 3.792360837848643751e+00 4.648925339562835074e-02 8.273012950050374625e-01 -9.480805550865428755e-01 -7.956186690369003722e-01 -1.524618860496425032e-01 -6.431567829872578690e-01
2.818093353832037185e+00 3.792052132564736056e+00 4.640471561945395257e-02 8.281393070562237391e-01 -9.481288459047622075e-01 -7.958056440945094900e-01 -1.523232018102527174e-01 -6.434824422842567726e-01
2.818245231673795814e+00 3.791743432100952216e+00 4.632028940567262804e-02 8.289773940090022775e-01 -9.481771148526083604e-01 -7.959925403950230960e-01 -1.521845744575852644e-01 -6.438079659374378316e-01
2.818397109515554444e+00 3.791434736454328380e+00 4.623597466655508109e-02 8.298155552721491190e-01 -9.482253619289677804e-01 -7.961793579259768272e-01 -1.520460040029909532e-01 -6.441333539229858740e-01
2.818548987357313074e+00 3.791126045621873608e+00 4.615177131437261937e-02 8.306537902546511365e-01 -9.482735871327279131e-01 -7.963660966749288583e-01 -1.519074904577990548e-01 -6.444586062171298035e-01
2.818700865199071703e+00 3.790817358275478721e+00 4.606767877506275782e-02 8.314921024980418407e-01 -9.483217904627760930e-01 -7.965527574305683034e-01 -1.517690330322077896e-01 -6.447837243983605138e-01
2.818852743040830333e+00 3.790508661329084372e+00 4.598369216743117965e-02 8.323305322166675291e-01 -9.483699719180004317e-01 -7.967393480858879773e-01 -1.516306238321124544e-01 -6.451087242537755229e-01
2.819004620882589407e+00 3.790199918141596402e+00 4.589979801322699449e-02 8.331691931120053241e-01 -9.484181314972898180e-01 -7.969258907500703648e-01 -1.514922407472194532e-01 -6.454336500028509116e-01
2.819156498724347593e+00 3.789891329628151784e+00 4.581606974815265187e-02 8.340074578887579637e-01 -9.484662691995328077e-01 -7.971122640524065384e-01 -1.513540051471262693e-01 -6.457582589052802691e-01
2.819308376566106222e+00 3.789582662790543122e+00 4.573242200407448554e-02 8.348460527046160928e-01 -9.485143850236195107e-01 -7.972986087235348629e-01 -1.512157763000846478e-01 -6.460828324234502151e-01
2.819460254407865296e+00 3.789274000752305582e+00 4.564888512195752757e-02 8.356847176866040172e-01 -9.485624789684400371e-01 -7.974848745362186353e-01 -1.510776044322214018e-01 -6.464072701039972335e-01
2.819612132249623926e+00 3.788965343511014439e+00 4.556545901434860824e-02 8.365234522428278696e-01 -9.486105510328847190e-01 -7.976710614777179353e-01 -1.509394895551667837e-01 -6.467315719225511517e-01
2.819764010091382112e+00 3.788656691064273385e+00 4.548214359381457655e-02 8.373622557814323075e-01 -9.486586012158445547e-01 -7.978571695352822957e-01 -1.508014316805622590e-01 -6.470557378547200367e-01
2.819915887933141185e+00 3.788348043409684784e+00 4.539893877293214863e-02 8.382011277106899971e-01 -9.487066295162118745e-01 -7.980431986961682433e-01 -1.506634308200436312e-01 -6.473797678761246122e-01
2.820067765774899815e+00 3.788039400544872759e+00 4.531584446429462454e-02 8.390400674389381086e-01 -9.487546359328781209e-01 -7.982291489476259772e-01 -1.505254869852521438e-01 -6.477036619623738334e-01
2.820219643616658445e+00 3.787730762467455659e+00 4.523286058050369346e-02 8.398790743746559206e-01 -9.488026204647362905e-01 -7.984150202769154658e-01 -1.503876001878208246e-01 -6.480274200890946412e-01
2.820371521458417075e+00 3.787422129175049612e+00 4.514998703416966269e-02 8.407181479264590473e-01 -9.488505831106793798e-01 -7.986008126713045607e-01 -1.502497704393748190e-01 -6.483510422319297417e-01
2.820523399300175704e+00 3.787113500665250765e+00 4.506722373790553182e-02 8.415572875031538391e-01 -9.488985238696011626e-01 -7.987865261180797649e-01 -1.501119977515213977e-01 -6.486745283665583672e-01
2.820675277141934334e+00 3.786804876935653486e+00 4.498457060433357080e-02 8.423964925136794291e-01 -9.489464427403956348e-01 -7.989721606045347979e-01 -1.499742821358608369e-01 -6.489978784686739610e-01
2.820827154983692964e+00 3.786496257983822389e+00 4.490202754607528629e-02 8.432357623671971059e-01 -9.489943397219575694e-01 -7.991577161179880262e-01 -1.498366236039695432e-01 -6.493210925140184830e-01
2.820979032825451593e+00 3.786187643807307879e+00 4.481959447575711852e-02 8.440750964730412420e-01 -9.490422148131821833e-01 -7.993431926457726933e-01 -1.496990221674094901e-01 -6.496441704783632032e-01
2.821130910667210223e+00 3.785879034403622168e+00 4.473727130600176766e-02 8.449144942407952330e-01 -9.490900680129650269e-01 -7.995285901752514635e-01 -1.495614778377135634e-01 -6.499671123375379000e-01
2.821282788508968853e+00 3.785570429770256595e+00 4.465505794943502166e-02 8.457539550802344319e-01 -9.491378993202023162e-01 -7.997139086938055419e-01 -1.494239906263967743e-01 -6.502899180674087676e-01
2.821434666350727927e+00 3.785261829904673636e+00 4.457295431868233543e-02 8.465934784013567915e-01 -9.491857087337909338e-01 -7.998991481888404476e-01 -1.492865605449504862e-01 -6.506125876438899613e-01
2.821586544192486556e+00 3.784953234804294464e+00 4.449096032636478543e-02 8.474330636144176143e-01 -9.492334962526276509e-01 -8.000843086477922306e-01 -1.491491876048354204e-01 -6.509351210429568102e-01
2.821738422034244742e+00 3.784644644466512275e+00 4.440907588510412812e-02 8.482727101298900285e-01 -9.492812618756103493e-01 -8.002693900581203668e-01 -1.490118718174899826e-01 -6.512575182406303842e-01
2.821890299876003816e+00 3.784336058888673637e+00 4.432730090751629826e-02 8.491124173585213875e-01 -9.493290056016374656e-01 -8.004543924073183048e-01 -1.488746131943191608e-01 -6.515797792129991439e-01
2.822042177717762446e+00 3.784027478068098027e+00 4.424563530621782731e-02 8.499521847112770923e-01 -9.493767274296073255e-01 -8.006393156829021418e-01 -1.487374117467051837e-01 -6.519019039361969581e-01
2.822194055559521075e+00 3.783718902002061402e+00 4.416407899382102098e-02 8.507920115993873322e-01 -9.494244273584193650e-01 -8.008241598724201715e-01 -1.486002674859991934e-01 -6.522238923864209781e-01
2.822345933401279705e+00 3.783410330687811296e+00 4.408263188293898988e-02 8.516318974343016768e-01 -9.494721053869732419e-01 -8.010089249634436692e-01 -1.484631804235295727e-01 -6.525457445399140965e-01
2.822497811243038335e+00 3.783101764122545507e+00 4.400129388617818327e-02 8.524718416277574651e-01 -9.495197615141691694e-01 -8.011936109435799924e-01 -1.483261505705891770e-01 -6.528674603729908155e-01
2.822649689084796965e+00 3.782793202303438740e+00 4.392006491614811048e-02 8.533118435916952071e-01 -9.495673957389078046e-01 -8.013782178004562606e-01 -1.481891779384515440e-01 -6.531890398620047167e-01
2.822801566926556038e+00 3.782484645227623066e+00 4.383894488545456158e-02 8.541519027383199791e-01 -9.496150080600905818e-01 -8.015627455217312347e-01 -1.480522625383593471e-01 -6.535104829833718876e-01
2.822953444768314224e+00 3.782176092892206132e+00 4.375793370670601201e-02 8.549920184800452461e-01 -9.496625984766189355e-01 -8.017471940950839926e-01 -1.479154043815349429e-01 -6.538317897135490497e-01
2.823105322610072854e+00 3.781867545294252508e+00 4.367703129250721100e-02 8.558321902295522587e-01 -9.497101669873952989e-01 -8.019315635082258087e-01 -1.477786034791694902e-01 -6.541529600290563184e-01
2.823257200451831928e+00 3.781559002430806338e+00 4.359623755546758461e-02 8.566724173997161129e-01 -9.497577135913224389e-01 -8.021158537488854989e-01 -1.476418598424369399e-01 -6.544739939064485590e-01
2.823409078293590557e+00 3.781250464298892222e+00 4.351555240820099285e-02 8.575126994036085248e-01 -9.498052382873034549e-01 -8.023000648048099759e-01 -1.475051734824934790e-01 -6.547948913223164968e-01
2.823560956135348743e+00 3.780941930895507230e+00 4.343497576332374516e-02 8.583530356545174822e-01 -9.498527410742421129e-01 -8.024841966637680235e-01 -1.473685444104740894e-01 -6.551156522532939341e-01
2.823712833977107817e+00 3.780633400777159370e+00 4.335450702748968460e-02 8.591934300707821937e-01 -9.499002219510429557e-01 -8.026682501726793983e-01 -1.472319717783635573e-01 -6.554362783943158410e-01
2.823864711818866446e+00 3.780324859822553840e+00 4.327414116295666413e-02 8.600339262230747295e-01 -9.499476809166103042e-01 -8.028522337352704819e-01 -1.470954471813398223e-01 -6.557567865539306595e-01
2.824016589660625076e+00 3.780016270606699091e+00 4.319386499509628857e-02 8.608746405845825178e-01 -9.499951179698498116e-01 -8.030361696286612005e-01 -1.469589483411886111e-01 -6.560772212874725895e-01
2.824168467502383706e+00 3.779707843696651803e+00 4.311375217688785677e-02 8.617149139341828690e-01 -9.500425331096670201e-01 -8.032199323683508752e-01 -1.468226007413161449e-01 -6.563973316270347302e-01
2.824320345344142336e+00 3.779399333857066612e+00 4.303371672218946065e-02 8.625555127300936764e-01 -9.500899263349682489e-01 -8.034036680791427631e-01 -1.466862582558254857e-01 -6.567174098233172774e-01
2.824472223185900965e+00 3.779090828731392460e+00 4.295378924704618823e-02 8.633961622449323192e-01 -9.501372976446604834e-01 -8.035873245176650137e-01 -1.465499731269954697e-01 -6.570373513906695440e-01
2.824624101027659595e+00 3.778782328317236594e+00 4.287396966436586576e-02 8.642368618910120093e-01 -9.501846470376507092e-01 -8.037709016713671106e-01 -1.464137453662835986e-01 -6.573571563050835120e-01
2.824775978869418225e+00 3.778473832612232908e+00 4.279425788707699740e-02 8.650776110806943642e-01 -9.502319745128469108e-01 -8.039543995276889898e-01 -1.462775749851579210e-01 -6.576768245425310688e-01
2.824927856711176855e+00 3.778165341614031725e+00 4.271465382812449779e-02 8.659184092264261556e-01 -9.502792800691572950e-01 -8.041378180740675896e-01 -1.461414619950897054e-01 -6.579963560789778843e-01
2.825079734552935484e+00 3.777856855320275375e+00 4.263515740046191355e-02 8.667592557408103637e-01 -9.503265637054908455e-01 -8.043211572979507284e-01 -1.460054064075401170e-01 -6.583157508904106114e-01
2.825231612394694558e+00 3.777548373728629283e+00 4.255576851706152630e-02 8.676001500365149166e-01 -9.503738254207567682e-01 -8.045044171867793414e-01 -1.458694082339774267e-01 -6.586350089528019147e-01
2.825383490236453188e+00 3.777239896836738442e+00 4.247648709089978103e-02 8.684410915264051400e-01 -9.504210652138648241e-01 -8.046875977280127934e-01 -1.457334674858520307e-01 -6.589541302421607627e-01
2.825535368078211373e+00 3.776931424642243851e+00 4.239731303496283021e-02 8.692820796234944636e-01 -9.504682830837252183e-01 -8.048706989091194419e-01 -1.455975841746057764e-01 -6.592731147345136655e-01
2.825687245919970447e+00 3.776622957142754089e+00 4.231824626223729818e-02 8.701231137410302408e-01 -9.505154790292492661e-01 -8.050537207175931798e-01 -1.454617583116560864e-01 -6.595919624059370934e-01
2.825839123761729077e+00 3.776314494335875960e+00 4.223928668571976658e-02 8.709641932924051533e-01 -9.505626530493477278e-01 -8.052366631409356712e-01 -1.453259899084120566e-01 -6.599106732325236147e-01
2.825991001603487707e+00 3.776006036219183848e+00 4.216043421840778155e-02 8.718053176912441415e-01 -9.506098051429328066e-01 -8.054195261666738936e-01 -1.451902789762589130e-01 -6.602292471904149807e-01
2.826142879445246336e+00 3.775697582790222384e+00 4.208168877329969415e-02 8.726464863514042936e-01 -9.506569353089167063e-01 -8.056023097823591383e-01 -1.450546255265575679e-01 -6.605476842558015704e-01
2.826294757287004966e+00 3.775389134046500672e+00 4.200305026339345299e-02 8.734876986869880566e-01 -9.507040435462124073e-01 -8.057850139755700081e-01 -1.449190295706423992e-01 -6.608659844049276089e-01
2.826446635128763596e+00 3.775080689985501170e+00 4.192451860168935202e-02 8.743289541123190345e-01 -9.507511298537331124e-01 -8.059676387339073100e-01 -1.447834911198258023e-01 -6.611841476140815077e-01
2.826598512970522670e+00 3.774772250604659263e+00 4.184609370118362592e-02 8.751702520420030496e-01 -9.507981942303929124e-01 -8.061501840450059353e-01 -1.446480101853869771e-01 -6.615021738596189582e-01
2.826750390812280855e+00 3.774463815901389019e+00 4.176777547487671438e-02 8.760115918908513155e-01 -9.508452366751056761e-01 -8.063326498965196487e-01 -1.445125867785860274e-01 -6.618200631179336213e-01
2.826902268654039485e+00 3.774155385873045887e+00 4.168956383576159080e-02 8.768529730739930139e-01 -9.508922571867869378e-01 -8.065150362761432934e-01 -1.443772209106436444e-01 -6.621378153654996490e-01
2.827054146495798559e+00 3.773846960516953342e+00 4.161145869683213067e-02 8.776943950067956912e-01 -9.509392557643517874e-01 -8.066973431715964704e-01 -1.442419125927553170e-01 -6.624554305788411535e-01
2.827206024337557189e+00 3.773538539830398886e+00 4.153345997108201515e-02 8.785358571048786924e-01 -9.509862324067159811e-01 -8.068795705706266475e-01 -1.441066618360893337e-01 -6.627729087345373138e-01
2.827357902179315374e+00 3.773230123810625614e+00 4.145556757150260785e-02 8.793773587841344774e-01 -9.510331871127959413e-01 -8.070617184610130446e-01 -1.439714686517828968e-01 -6.630902498092301478e-01
2.827509780021074448e+00 3.772921712454833543e+00 4.137778141108289925e-02 8.802188994607312855e-01 -9.510801198815088675e-01 -8.072437868305670783e-01 -1.438363330509417892e-01 -6.634074537796252891e-01
2.827661657862833078e+00 3.772613305760186719e+00 4.130010140281230313e-02 8.810604785510861570e-01 -9.511270307117719591e-01 -8.074257756671268105e-01 -1.437012550446451487e-01 -6.637245206224816618e-01
2.827813535704591708e+00 3.772304903723812775e+00 4.122252745968049692e-02 8.819020954718699290e-01 -9.511739196025030818e-01 -8.076076849585581696e-01 -1.435662346439449122e-01 -6.640414503146132574e-01
2.827965413546350337e+00 3.771996506342810918e+00 4.114505949468053037e-02 8.827437496399795913e-01 -9.512207865526206563e-01 -8.077895146927495107e-01 -1.434312718598711456e-01 -6.643582428328783651e-01
2.828117291388108967e+00 3.771688113614227955e+00 4.106769742080053354e-02 8.835854404726158906e-01 -9.512676315610436584e-01 -8.079712648576262701e-01 -1.432963667034173882e-01 -6.646748981542088819e-01
2.828269169229867597e+00 3.771379725535099148e+00 4.099044115103789993e-02 8.844271673871539896e-01 -9.513144546266915080e-01 -8.081529354411263188e-01 -1.431615191855651892e-01 -6.649914162555611297e-01
2.828421047071626226e+00 3.771071342102423340e+00 4.091329059839086957e-02 8.852689298012220709e-01 -9.513612557484842913e-01 -8.083345264312149503e-01 -1.430267293172693410e-01 -6.653077971139456093e-01
2.828572924913385300e+00 3.770762963313174954e+00 4.083624567586244258e-02 8.861107271326656987e-01 -9.514080349253423163e-01 -8.085160378158777750e-01 -1.428919971094645414e-01 -6.656240407064132336e-01
2.828724802755143486e+00 3.770454587597122043e+00 4.075930577005452277e-02 8.869525637107487093e-01 -9.514547921561863353e-01 -8.086974705049755352e-01 -1.427573216512108001e-01 -6.659401488537647351e-01
2.828876680596902116e+00 3.770146200240938494e+00 4.068246586181228225e-02 8.877944850554987388e-01 -9.515015274399380996e-01 -8.088788331346272731e-01 -1.426226943053108265e-01 -6.662561388293164466e-01
2.829028558438661189e+00 3.769837762606218057e+00 4.060571294465915859e-02 8.886366116796329262e-01 -9.515482407755196936e-01 -8.090601483876658229e-01 -1.424880923878538708e-01 -6.665720559998119521e-01
2.829180436280419819e+00 3.769529493648726692e+00 4.052912025268206458e-02 8.894782567559204045e-01 -9.515949321618530909e-01 -8.092412875778768333e-01 -1.423536445839762576e-01 -6.668876429939005757e-01
2.829332314122178005e+00 3.769221137994646309e+00 4.045260216444282464e-02 8.903202200616038287e-01 -9.516416015978614862e-01 -8.094224007766593898e-01 -1.422192008212020964e-01 -6.672031999554572934e-01
2.829484191963937079e+00 3.768912786969557338e+00 4.037618918589536143e-02 8.911622147830210450e-01 -9.516882490824687402e-01 -8.096034342958502439e-01 -1.420848147866184963e-01 -6.675186195092317476e-01
2.829636069805695708e+00 3.768604440571112324e+00 4.029988123035719433e-02 8.920042403368714234e-01 -9.517348746145983807e-01 -8.097843881230805119e-01 -1.419504864915178688e-01 -6.678339016315626431e-01
2.829787947647454338e+00 3.768296098796977134e+00 4.022367821116305808e-02 8.928462961399504794e-01 -9.517814781931750456e-01 -8.099652622459797557e-01 -1.418162159471952899e-01 -6.681490462987844658e-01
2.829939825489212968e+00 3.767987761644836731e+00 4.014758004166627675e-02 8.936883816091353294e-01 -9.518280598171237061e-01 -8.101460566521728746e-01 -1.416820031649508316e-01 -6.684640534872220430e-01
2.830091703330971598e+00 3.767679429112376965e+00 4.007158663523280318e-02 8.945304961614416461e-01 -9.518746194853698883e-01 -8.103267713292908736e-01 -1.415478481560790147e-01 -6.687789231732118589e-01
2.830243581172730227e+00 3.767371101197295236e+00 3.999569790524489660e-02 8.953726392139891299e-01 -9.519211571968395624e-01 -8.105074062649643141e-01 -1.414137509318752484e-01 -6.690936553330890657e-01
2.830395459014489301e+00 3.767062777897267178e+00 3.991991376509015921e-02 8.962148101841068693e-01 -9.519676729504594759e-01 -8.106879614468430750e-01 -1.412797115036164008e-01 -6.694082499432266742e-01
2.830547336856247487e+00 3.766754459209980865e+00 3.984423412817247878e-02 8.970570084892278695e-01 -9.520141667451562650e-01 -8.108684368625762584e-01 -1.411457298825800066e-01 -6.697227069799962518e-01
2.830699214698006116e+00 3.766446145133075962e+00 3.976865890789260671e-02 8.978992335470775688e-01 -9.520606385798577875e-01 -8.110488324998479381e-01 -1.410118060800098494e-01 -6.700370264198380887e-01
2.830851092539765190e+00 3.766137835664181033e+00 3.969318801766031496e-02 8.987414847755577085e-01 -9.521070884534921230e-01 -8.112291483463548447e-01 -1.408779401071372783e-01 -6.703512082392175664e-01
2.831002970381523820e+00 3.765829530800909986e+00 3.961782137089307765e-02 8.995837615927588793e-01 -9.521535163649875733e-01 -8.114093843898088076e-01 -1.407441319751787656e-01 -6.706652524146300420e-01
2.831154848223282006e+00 3.765521230540830100e+00 3.954255888100580846e-02 9.004260634170612176e-01 -9.521999223132731061e-01 -8.115895406179555183e-01 -1.406103816953175878e-01 -6.709791589226379305e-01
2.831306726065041079e+00 3.765212934881472684e+00 3.946740046141487129e-02 9.012683896670984351e-01 -9.522463062972786885e-01 -8.117696170185679794e-01 -1.404766892787107091e-01 -6.712929277398572703e-01
2.831458603906799709e+00 3.764904643820343288e+00 3.939234602554097381e-02 9.021107397617283974e-01 -9.522926683159340655e-01 -8.119496135794402880e-01 -1.403430547364937775e-01 -6.716065588429465105e-01
2.831610481748558339e+00 3.764596357354898171e+00 3.931739548680183993e-02 9.029531131201069538e-01 -9.523390083681698703e-01 -8.121295302884019573e-01 -1.402094780797679130e-01 -6.719200522086340444e-01
2.831762359590316969e+00 3.764288075482560281e+00 3.924254875861759445e-02 9.037955091616378667e-01 -9.523853264529172913e-01 -8.123093671333081467e-01 -1.400759593196091446e-01 -6.722334078136990021e-01
2.831914237432075598e+00 3.763979798200693949e+00 3.916780575440256124e-02 9.046379273060515258e-01 -9.524316225691077387e-01 -8.124891241020542054e-01 -1.399424984670535332e-01 -6.725466256350006722e-01
2.832066115273834228e+00 3.763671525506636417e+00 3.909316638757587281e-02 9.054803669733064719e-01 -9.524778967156735110e-01 -8.126688011825575764e-01 -1.398090955331159346e-01 -6.728597056494416417e-01
2.832217993115592858e+00 3.763363257397671191e+00 3.901863057155256775e-02 9.063228275836753278e-01 -9.525241488915471288e-01 -8.128483983627732279e-01 -1.396757505287739010e-01 -6.731726478339993269e-01
2.832369870957351932e+00 3.763054993871044918e+00 3.894419821974944018e-02 9.071653085576899533e-01 -9.525703790956616679e-01 -8.130279156306836619e-01 -1.395424634649780060e-01 -6.734854521657056559e-01
2.832521748799110117e+00 3.762746734923957170e+00 3.886986924558198664e-02 9.080078093161731978e-01 -9.526165873269506479e-01 -8.132073529743045759e-01 -1.394092343526460720e-01 -6.737981186216585039e-01
2.832673626640868747e+00 3.762438480553563558e+00 3.879564356246525264e-02 9.088503292802317945e-01 -9.526627735843482547e-01 -8.133867103816836419e-01 -1.392760632026646128e-01 -6.741106471790190291e-01
2.832825504482627821e+00 3.762130230756975280e+00 3.872152108381436697e-02 9.096928678712540295e-01 -9.527089378667894515e-01 -8.135659878408999512e-01 -1.391429500258895002e-01 -6.744230378150104510e-01
2.832977382324386451e+00 3.761821985531276891e+00 3.864750172304948217e-02 9.105354245108598921e-01 -9.527550801732088681e-01 -8.137451853400541335e-01 -1.390098948331547346e-01 -6.747352905068993989e-01
2.833129260166144636e+00 3.761513744873515641e+00 3.857358539359316552e-02 9.113779986209309403e-01 -9.528012005025421338e-01 -8.139243028672745739e-01 -1.388768976352675599e-01 -6.750474052320070140e-01
2.833281138007903710e+00 3.761205508780686380e+00 3.849977200886602058e-02 9.122205896236557088e-01 -9.528472988537259880e-01 -8.141033404107256288e-01 -1.387439584430003592e-01 -6.753593819677252696e-01
2.833433015849662340e+00 3.760897277249780846e+00 3.842606148230146013e-02 9.130631969413810500e-01 -9.528933752256965040e-01 -8.142822979585793153e-01 -1.386110772671171887e-01 -6.756712206914621266e-01
2.833584893691420969e+00 3.760589050277744594e+00 3.835245372733295244e-02 9.139058199967440288e-01 -9.529394296173910872e-01 -8.144611754990405128e-01 -1.384782541183505744e-01 -6.759829213806899384e-01
2.833736771533179599e+00 3.760280826154895006e+00 3.827894810967795436e-02 9.147484635676311759e-01 -9.529854620277473654e-01 -8.146399740101073483e-01 -1.383454880176400170e-01 -6.762944859924673313e-01
2.833888649374938229e+00 3.759972590072357956e+00 3.820553979987204724e-02 9.155911735367926463e-01 -9.530314724557035211e-01 -8.148187020618791188e-01 -1.382127703938244023e-01 -6.766059316680547164e-01
2.834040527216696859e+00 3.759664301685903709e+00 3.813221582230388873e-02 9.164340759219212762e-01 -9.530774609001982922e-01 -8.149973830064197733e-01 -1.380800778937785189e-01 -6.769173051126412544e-01
2.834192405058455932e+00 3.759356186958409118e+00 3.805904838616969849e-02 9.172764610611774394e-01 -9.531234273601708606e-01 -8.151758859065992846e-01 -1.379475414535715760e-01 -6.772283444530277086e-01
2.834344282900214118e+00 3.759047982695194356e+00 3.798595317895311213e-02 9.181191542740748668e-01 -9.531693718345606303e-01 -8.153543632561167653e-01 -1.378150085784438650e-01 -6.775393546776729004e-01
2.834496160741972748e+00 3.758739782976599830e+00 3.791296022557803097e-02 9.189618597507066555e-01 -9.532152943223082264e-01 -8.155327605252102874e-01 -1.376825337970979390e-01 -6.778502267281123483e-01
2.834648038583731822e+00 3.758431587800303397e+00 3.784006943980913751e-02 9.198045769124357784e-01 -9.532611948223542742e-01 -8.157110777017041459e-01 -1.375501171206501283e-01 -6.781609605810540176e-01
2.834799916425490451e+00 3.758123397164021107e+00 3.776728073543678121e-02 9.206473051806535191e-01 -9.533070733336397318e-01 -8.158893147734070928e-01 -1.374177585602326390e-01 -6.784715562131744537e-01
